date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,dias,peso_tiempo,peso_torneo,peso_total
2025-11-13,Norway,Estonia,4.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,224,0.6389046840319162,1.5,0.9583570260478744
2025-10-11,Norway,Israel,5.0,0.0,FIFA World Cup qualification,Oslo,Norway,False,257,0.5980983940627613,1.5,0.897147591094142
2025-09-09,Norway,Moldova,11.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,289,0.5610192838421706,1.5,0.8415289257632559
2025-09-04,Norway,Finland,1.0,0.0,Friendly,Oslo,Norway,False,294,0.5554370486980182,0.75,0.4165777865235137
2025-06-09,Estonia,Norway,0.0,1.0,FIFA World Cup qualification,Tallinn,Estonia,False,381,0.46673202886549986,1.5,0.7000980432982498
2025-06-06,Norway,Italy,3.0,0.0,FIFA World Cup qualification,Oslo,Norway,False,384,0.4639400210916467,1.5,0.6959100316374701
2025-03-25,Israel,Norway,2.0,4.0,FIFA World Cup qualification,Debrecen,Hungary,True,457,0.4009173430419921,1.5,0.6013760145629882
2025-03-22,Moldova,Norway,0.0,5.0,FIFA World Cup qualification,Chișinău,Moldova,False,460,0.39851904108451414,1.5,0.5977785616267712
2024-11-17,Norway,Kazakhstan,5.0,0.0,UEFA Nations League,Oslo,Norway,False,585,0.31036694126548503,1.1,0.34140363539203356
2024-11-14,Slovenia,Norway,1.0,4.0,UEFA Nations League,Ljubljana,Slovenia,False,588,0.3085103150663647,1.1,0.3393613465730012
2024-10-13,Austria,Norway,5.0,1.0,UEFA Nations League,Linz,Austria,False,620,0.2893842179390506,1.1,0.3183226397329557
2024-10-10,Norway,Slovenia,3.0,0.0,UEFA Nations League,Oslo,Norway,False,623,0.2876531111451154,1.1,0.31641842225962696
2024-09-09,Norway,Austria,2.0,1.0,UEFA Nations League,Oslo,Norway,False,654,0.270360236497509,1.1,0.29739626014725995
2024-09-06,Kazakhstan,Norway,0.0,0.0,UEFA Nations League,Almaty,Kazakhstan,False,657,0.26874293184439435,1.1,0.2956172250288338
2024-06-08,Denmark,Norway,3.0,1.0,Friendly,Brondbyvester,Denmark,False,747,0.22447296549695234,0.75,0.16835472412271424
2024-06-05,Norway,Kosovo,3.0,0.0,Friendly,Oslo,Norway,False,750,0.22313016014842982,0.75,0.16734762011132237
2024-03-26,Norway,Slovakia,1.0,1.0,Friendly,Oslo,Norway,False,821,0.1935924699078839,0.75,0.14519435243091292
2023-11-19,Scotland,Norway,3.0,3.0,UEFA Euro qualification,Glasgow,Scotland,False,949,0.14986805579784332,1.25,0.18733506974730416
2023-11-16,Norway,Faroe Islands,2.0,0.0,Friendly,Oslo,Norway,False,952,0.1489715397008938,0.75,0.11172865477567034
2023-10-15,Norway,Spain,0.0,1.0,UEFA Euro qualification,Oslo,Norway,False,984,0.13973604902722894,1.25,0.17467006128403617
2023-10-12,Cyprus,Norway,0.0,4.0,UEFA Euro qualification,Larnaca,Cyprus,False,987,0.138900142958987,1.25,0.17362517869873376
2026-06-22,Argentina,Austria,2.0,0.0,FIFA World Cup,Arlington,United States,True,3,0.9940179640539353,1.5,1.491026946080903
2026-06-16,Argentina,Algeria,3.0,0.0,FIFA World Cup,Kansas City,United States,True,9,0.9821610323583008,1.5,1.4732415485374513
2026-06-09,Argentina,Iceland,3.0,0.0,Friendly,Auburn,United States,True,16,0.9685065820791976,0.75,0.7263799365593981
2026-06-06,Argentina,Honduras,2.0,0.0,Friendly,College Station,United States,True,19,0.9627129408911995,0.75,0.7220347056683997
2026-03-31,Argentina,Zambia,5.0,0.0,Friendly,Buenos Aires,Argentina,False,86,0.8419791731684999,0.75,0.631484379876375
2026-03-27,Argentina,Mauritania,2.0,1.0,Friendly,Buenos Aires,Argentina,False,90,0.835270211411272,0.75,0.626452658558454
2025-11-14,Angola,Argentina,0.0,2.0,Friendly,Luanda,Angola,False,223,0.6401837720616471,0.75,0.48013782904623536
2025-10-14,Puerto Rico,Argentina,0.0,6.0,Friendly,Fort Lauderdale,United States,True,254,0.6016977717621094,0.75,0.451273328821582
2025-10-10,Argentina,Venezuela,1.0,0.0,Friendly,Miami Gardens,United States,True,258,0.596903392674358,0.75,0.44767754450576847
2025-09-04,Argentina,Venezuela,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,294,0.5554370486980182,1.5,0.8331555730470274
2025-06-10,Argentina,Colombia,1.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,380,0.46766642700990924,1.5,0.7014996405148639
2025-06-05,Chile,Argentina,0.0,1.0,FIFA World Cup qualification,Santiago,Chile,False,385,0.46301306831122807,1.5,0.6945196024668421
2024-11-19,Argentina,Peru,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,583,0.31161089527997105,1.5,0.4674163429199566
2024-10-15,Argentina,Bolivia,6.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,618,0.2905440729744046,1.5,0.43581610946160687
2024-10-10,Venezuela,Argentina,1.0,1.0,FIFA World Cup qualification,Maturín,Venezuela,False,623,0.2876531111451154,1.5,0.43147966671767307
2024-09-10,Colombia,Argentina,2.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False,653,0.27090149805163766,1.5,0.4063522470774565
2024-09-05,Argentina,Chile,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,658,0.2682059831084244,1.5,0.4023089746626366
2024-07-14,Argentina,Colombia,1.0,0.0,Copa América,Miami Gardens,United States,True,711,0.24123107196915192,0.75,0.18092330397686393
2024-06-29,Argentina,Peru,2.0,0.0,Copa América,Miami Gardens,United States,True,726,0.2341016163455822,0.75,0.17557621225918663
2024-06-25,Chile,Argentina,0.0,1.0,Copa América,East Rutherford,United States,True,730,0.23223627472975883,0.75,0.17417720604731912
2024-06-20,Argentina,Canada,2.0,0.0,Copa América,Atlanta,United States,True,735,0.22992548518672384,0.75,0.17244411389004288
2024-06-14,Argentina,Guatemala,4.0,1.0,Friendly,Landover,United States,True,741,0.22718286797905665,0.75,0.1703871509842925
2024-03-26,Argentina,Costa Rica,3.0,1.0,Friendly,Los Angeles,United States,True,821,0.1935924699078839,0.75,0.14519435243091292
2026-06-22,Jordan,Algeria,1.0,2.0,FIFA World Cup,Santa Clara,United States,True,3,0.9940179640539353,1.5,1.491026946080903
2026-06-10,Bolivia,Algeria,0.0,4.0,Friendly,Kansas City,United States,True,15,0.9704455335485082,0.75,0.7278341501613811
2026-03-27,Algeria,Guatemala,7.0,0.0,Friendly,Genoa,Italy,True,90,0.835270211411272,0.75,0.626452658558454
2026-01-10,Algeria,Nigeria,0.0,2.0,African Cup of Nations,Marrakesh,Morocco,True,166,0.7174873228544433,1.1,0.7892360551398877
2026-01-06,Algeria,DR Congo,1.0,0.0,African Cup of Nations,Rabat,Morocco,True,170,0.7117703227626097,1.1,0.7829473550388707
2025-12-31,Equatorial Guinea,Algeria,1.0,3.0,African Cup of Nations,Rabat,Morocco,True,176,0.7032801219763409,1.1,0.7736081341739751
2025-12-28,Algeria,Burkina Faso,1.0,0.0,African Cup of Nations,Rabat,Morocco,True,179,0.6990730750065257,1.1,0.7689803825071784
2025-12-24,Algeria,Sudan,3.0,0.0,African Cup of Nations,Rabat,Morocco,True,183,0.6935028012097558,1.1,0.7628530813307315
2025-12-12,Algeria,United Arab Emirates,1.0,1.0,Arab Cup,Al Khor,Qatar,True,195,0.6770568744981647,0.75,0.5077926558736234
2025-12-06,Bahrain,Algeria,1.0,5.0,Arab Cup,Al Rayyan,Qatar,True,201,0.6689807456903467,0.75,0.50173555926776
2025-12-03,Algeria,Sudan,0.0,0.0,Arab Cup,Al Rayyan,Qatar,True,204,0.6649788788224019,0.75,0.4987341591168014
2025-11-13,Algeria,Zimbabwe,3.0,1.0,Friendly,Jeddah,Saudi Arabia,True,224,0.6389046840319162,0.75,0.4791785130239372
2025-10-14,Algeria,Uganda,2.0,1.0,FIFA World Cup qualification,Tizi Ouzou,Algeria,False,254,0.6016977717621094,1.5,0.902546657643164
2025-10-09,Algeria,Somalia,3.0,0.0,FIFA World Cup qualification,Bir El Djir,Algeria,False,259,0.5957107789003212,1.5,0.8935661683504819
2025-09-08,Guinea,Algeria,0.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,True,290,0.559898366565402,1.5,0.8398475498481031
2025-09-04,Algeria,Botswana,3.0,1.0,FIFA World Cup qualification,Tizi Ouzou,Algeria,False,294,0.5554370486980182,1.5,0.8331555730470274
2025-06-09,Algeria,Rwanda,2.0,0.0,Friendly,Blida,Algeria,False,381,0.46673202886549986,0.75,0.3500490216491249
2025-06-05,Algeria,Rwanda,2.0,0.0,Friendly,Constantine,Algeria,False,385,0.46301306831122807,0.75,0.34725980123342104
2025-03-25,Algeria,Mozambique,5.0,1.0,FIFA World Cup qualification,Tizi Ouzou,Algeria,False,457,0.4009173430419921,1.5,0.6013760145629882
2025-03-21,Botswana,Algeria,1.0,3.0,FIFA World Cup qualification,Francistown,Botswana,False,461,0.39772279950933415,1.5,0.5965841992640012
2024-11-17,Algeria,Liberia,5.0,1.0,African Cup of Nations qualification,Tizi Ouzou,Algeria,False,585,0.31036694126548503,1.25,0.3879586765818563
2024-11-14,Equatorial Guinea,Algeria,0.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,588,0.3085103150663647,1.25,0.3856378938329559
2024-10-14,Togo,Algeria,0.0,1.0,African Cup of Nations qualification,Lomé,Togo,False,619,0.2899635655294032,1.25,0.36245445691175404
2024-10-10,Algeria,Togo,5.0,1.0,African Cup of Nations qualification,Annaba,Algeria,False,623,0.2876531111451154,1.25,0.35956638893139425
2026-06-16,Austria,Jordan,3.0,1.0,FIFA World Cup,Santa Clara,United States,True,9,0.9821610323583008,1.5,1.4732415485374513
2026-03-27,Austria,Ghana,5.0,1.0,Friendly,Vienna,Austria,False,90,0.835270211411272,0.75,0.626452658558454
2025-11-15,Cyprus,Austria,0.0,2.0,FIFA World Cup qualification,Limassol,Cyprus,False,222,0.6414654208273198,1.5,0.9621981312409797
2025-10-12,Romania,Austria,1.0,0.0,FIFA World Cup qualification,Bucharest,Romania,False,256,0.5992957878455384,1.5,0.8989436817683076
2025-10-09,Austria,San Marino,10.0,0.0,FIFA World Cup qualification,Vienna,Austria,False,259,0.5957107789003212,1.5,0.8935661683504819
2025-09-06,Austria,Cyprus,1.0,0.0,FIFA World Cup qualification,Linz,Austria,False,292,0.5576632463197913,1.5,0.8364948694796869
2025-06-10,San Marino,Austria,0.0,4.0,FIFA World Cup qualification,Serravalle,San Marino,False,380,0.46766642700990924,1.5,0.7014996405148639
2025-06-07,Austria,Romania,2.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,383,0.46486882963276827,1.5,0.6973032444491524
2025-03-23,Serbia,Austria,2.0,0.0,UEFA Nations League,Belgrade,Serbia,False,459,0.3993168767363899,1.1,0.4392485644100289
2025-03-20,Austria,Serbia,1.0,1.0,UEFA Nations League,Vienna,Austria,False,462,0.39692814882588245,1.1,0.43662096370847076
2024-11-17,Austria,Slovenia,1.0,1.0,UEFA Nations League,Vienna,Austria,False,585,0.31036694126548503,1.1,0.34140363539203356
2024-11-14,Kazakhstan,Austria,0.0,2.0,UEFA Nations League,Almaty,Kazakhstan,False,588,0.3085103150663647,1.1,0.3393613465730012
2024-10-10,Austria,Kazakhstan,4.0,0.0,UEFA Nations League,Salzburg,Austria,False,623,0.2876531111451154,1.1,0.31641842225962696
2024-09-06,Slovenia,Austria,1.0,1.0,UEFA Nations League,Ljubljana,Slovenia,False,657,0.26874293184439435,1.1,0.2956172250288338
2024-06-21,Poland,Austria,1.0,3.0,UEFA Euro,Berlin,Germany,True,734,0.23038579631478834,1.3,0.29950153520922485
2024-06-04,Austria,Serbia,2.0,1.0,Friendly,Vienna,Austria,False,751,0.22268434579109508,0.75,0.1670132593433213
2024-03-26,Austria,Turkey,6.0,1.0,Friendly,Vienna,Austria,False,821,0.1935924699078839,0.75,0.14519435243091292
2024-03-23,Slovakia,Austria,0.0,2.0,Friendly,Bratislava,Slovakia,False,824,0.19243439279400748,0.75,0.1443257945955056
2023-11-21,Austria,Germany,2.0,0.0,Friendly,Vienna,Austria,False,947,0.15046872856567356,0.75,0.11285154642425517
2026-06-07,Jordan,Colombia,0.0,2.0,Friendly,San Diego,United States,True,18,0.9646402934831231,0.75,0.7234802201123423
2026-03-31,Jordan,Nigeria,2.0,2.0,Friendly,Antalya,Turkey,True,86,0.8419791731684999,0.75,0.631484379876375
2026-03-27,Costa Rica,Jordan,2.0,2.0,Friendly,Antalya,Turkey,True,90,0.835270211411272,0.75,0.626452658558454
2025-12-06,Kuwait,Jordan,1.0,3.0,Arab Cup,Al Rayyan,Qatar,True,201,0.6689807456903467,0.75,0.50173555926776
2025-12-03,Jordan,United Arab Emirates,2.0,1.0,Arab Cup,Al Khor,Qatar,True,204,0.6649788788224019,0.75,0.4987341591168014
2025-11-18,Mali,Jordan,3.0,2.0,Friendly,Radès,Tunisia,True,219,0.6453257828572946,0.75,0.4839943371429709
2025-10-14,Albania,Jordan,4.0,2.0,Friendly,Tirana,Albania,False,254,0.6016977717621094,0.75,0.451273328821582
2025-10-10,Jordan,Bolivia,0.0,1.0,Friendly,Istanbul,Turkey,True,258,0.596903392674358,0.75,0.44767754450576847
2025-09-09,Jordan,Dominican Republic,3.0,0.0,Friendly,Amman,Jordan,False,289,0.5610192838421706,0.75,0.42076446288162794
2025-09-04,Russia,Jordan,0.0,0.0,Friendly,Moscow,Russia,False,294,0.5554370486980182,0.75,0.4165777865235137
2025-06-05,Oman,Jordan,0.0,3.0,FIFA World Cup qualification,Muscat,Oman,False,385,0.46301306831122807,1.5,0.6945196024668421
2025-03-20,Jordan,Palestine,3.0,1.0,FIFA World Cup qualification,Amman,Jordan,False,462,0.39692814882588245,1.5,0.5953922232388237
2025-03-14,Jordan,North Korea,1.0,1.0,Friendly,Amman,Jordan,False,468,0.39219347589350495,0.75,0.29414510692012874
2025-01-22,Uzbekistan,Jordan,0.0,0.0,Friendly,Doha,Qatar,True,519,0.35416229870357024,0.75,0.2656217240276777
2024-11-19,Kuwait,Jordan,1.0,1.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,583,0.31161089527997105,1.5,0.4674163429199566
2024-10-15,Jordan,Oman,4.0,0.0,FIFA World Cup qualification,Amman,Jordan,False,618,0.2905440729744046,1.5,0.43581610946160687
2024-09-10,Palestine,Jordan,1.0,3.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,True,653,0.27090149805163766,1.5,0.4063522470774565
2026-06-23,Portugal,Uzbekistan,5.0,0.0,FIFA World Cup,Houston,United States,True,2,0.9960079893439915,1.5,1.4940119840159873
2026-06-17,Portugal,DR Congo,1.0,1.0,FIFA World Cup,Houston,United States,True,8,0.9841273200552851,1.5,1.4761909800829276
2026-06-10,Portugal,Nigeria,2.0,1.0,Friendly,Leiria,Portugal,False,15,0.9704455335485082,0.75,0.7278341501613811
2026-06-06,Portugal,Chile,2.0,1.0,Friendly,Oeiras,Portugal,False,19,0.9627129408911995,0.75,0.7220347056683997
2025-11-16,Portugal,Armenia,9.0,1.0,FIFA World Cup qualification,Porto,Portugal,False,221,0.6427496354555312,1.5,0.9641244531832969
2025-11-13,Republic of Ireland,Portugal,2.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,224,0.6389046840319162,1.5,0.9583570260478744
2025-10-14,Portugal,Hungary,2.0,2.0,FIFA World Cup qualification,Lisbon,Portugal,False,254,0.6016977717621094,1.5,0.902546657643164
2025-10-11,Portugal,Republic of Ireland,1.0,0.0,FIFA World Cup qualification,Lisbon,Portugal,False,257,0.5980983940627613,1.5,0.897147591094142
2025-09-09,Hungary,Portugal,2.0,3.0,FIFA World Cup qualification,Budapest,Hungary,False,289,0.5610192838421706,1.5,0.8415289257632559
2025-09-06,Armenia,Portugal,0.0,5.0,FIFA World Cup qualification,Yerevan,Armenia,False,292,0.5576632463197913,1.5,0.8364948694796869
2025-03-23,Portugal,Denmark,5.0,2.0,UEFA Nations League,Lisbon,Portugal,False,459,0.3993168767363899,1.1,0.4392485644100289
2025-03-20,Denmark,Portugal,1.0,0.0,UEFA Nations League,Copenhagen,Denmark,False,462,0.39692814882588245,1.1,0.43662096370847076
2024-11-18,Croatia,Portugal,1.0,1.0,UEFA Nations League,Split,Croatia,False,584,0.3109882962959281,1.1,0.34208712592552093
2024-11-15,Portugal,Poland,5.0,1.0,UEFA Nations League,Porto,Portugal,False,587,0.30912795312868047,1.1,0.3400407484415485
2024-10-12,Poland,Portugal,1.0,3.0,UEFA Nations League,Warsaw,Poland,False,621,0.28880602788595566,1.1,0.3176866306745513
2024-09-05,Portugal,Croatia,2.0,1.0,UEFA Nations League,Lisbon,Portugal,False,658,0.2682059831084244,1.1,0.2950265814192669
2024-07-01,Portugal,Slovenia,0.0,0.0,UEFA Euro,Frankfurt,Germany,True,724,0.23503989812347828,1.3,0.3055518675605218
2024-06-26,Georgia,Portugal,2.0,0.0,UEFA Euro,Gelsenkirchen,Germany,True,729,0.23270121206157107,1.3,0.3025115756800424
2024-06-11,Portugal,Republic of Ireland,3.0,0.0,Friendly,Aveiro,Portugal,False,744,0.22582385189647586,0.75,0.16936788892235688
2024-06-08,Portugal,Croatia,1.0,2.0,Friendly,Oeiras,Portugal,False,747,0.22447296549695234,0.75,0.16835472412271424
2024-06-04,Portugal,Finland,4.0,2.0,Friendly,Lisbon,Portugal,False,751,0.22268434579109508,0.75,0.1670132593433213
2026-06-23,Colombia,DR Congo,1.0,0.0,FIFA World Cup,Zapopan,Mexico,True,2,0.9960079893439915,1.5,1.4940119840159873
2026-06-09,DR Congo,Chile,1.0,2.0,Friendly,Orléans,France,True,16,0.9685065820791976,0.75,0.7263799365593981
2026-06-03,DR Congo,Denmark,0.0,0.0,Friendly,Liège,Belgium,True,22,0.9569539574730467,0.75,0.717715468104785
2026-03-31,DR Congo,Jamaica,1.0,0.0,FIFA World Cup qualification,Zapopan,Mexico,True,86,0.8419791731684999,1.5,1.26296875975275
2026-03-25,Bermuda,DR Congo,0.0,2.0,Friendly,Zapopan,Mexico,True,92,0.8319358038266718,0.75,0.6239518528700039
2025-12-30,Botswana,DR Congo,0.0,3.0,African Cup of Nations,Rabat,Morocco,True,177,0.701874967355394,1.1,0.7720624640909335
2025-12-23,DR Congo,Benin,1.0,0.0,African Cup of Nations,Rabat,Morocco,True,184,0.6921171816887304,1.1,0.7613288998576034
2025-11-16,Nigeria,DR Congo,1.0,1.0,FIFA World Cup qualification,Rabat,Morocco,True,221,0.6427496354555312,1.5,0.9641244531832969
2025-11-13,Cameroon,DR Congo,0.0,1.0,FIFA World Cup qualification,Rabat,Morocco,True,224,0.6389046840319162,1.5,0.9583570260478744
2025-10-14,DR Congo,Sudan,1.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,254,0.6016977717621094,1.5,0.902546657643164
2025-10-10,Togo,DR Congo,0.0,1.0,FIFA World Cup qualification,Lomé,Togo,False,258,0.596903392674358,1.5,0.8953550890115369
2025-09-05,South Sudan,DR Congo,1.0,4.0,FIFA World Cup qualification,Juba,South Sudan,False,293,0.5565490344104649,1.5,0.8348235516156973
2025-06-08,DR Congo,Madagascar,3.0,1.0,Friendly,Orléans,France,True,382,0.46579949764982825,0.75,0.3493496232373712
2025-06-05,DR Congo,Mali,1.0,0.0,Friendly,Orléans,France,True,385,0.46301306831122807,0.75,0.34725980123342104
2025-03-25,Mauritania,DR Congo,0.0,2.0,FIFA World Cup qualification,Nouadhibou,Mauritania,False,457,0.4009173430419921,1.5,0.6013760145629882
2025-03-21,DR Congo,South Sudan,1.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,461,0.39772279950933415,1.5,0.5965841992640012
2024-11-19,DR Congo,Ethiopia,1.0,2.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,583,0.31161089527997105,1.25,0.3895136190999638
2024-11-16,Guinea,DR Congo,1.0,0.0,African Cup of Nations qualification,Abidjan,Ivory Coast,True,586,0.3097468277032208,1.25,0.387183534629026
2024-10-15,Tanzania,DR Congo,0.0,2.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,618,0.2905440729744046,1.25,0.36318009121800576
2024-10-10,DR Congo,Tanzania,1.0,0.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,623,0.2876531111451154,1.25,0.35956638893139425
2024-09-09,Ethiopia,DR Congo,0.0,2.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,True,654,0.270360236497509,1.25,0.3379502956218863
2024-09-06,DR Congo,Guinea,1.0,0.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,657,0.26874293184439435,1.25,0.33592866480549294
2024-06-09,DR Congo,Togo,1.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,746,0.22492236067332425,1.5,0.33738354100998635
2024-06-06,Senegal,DR Congo,1.0,1.0,FIFA World Cup qualification,Diamniadio,Senegal,False,749,0.22357686702670268,1.5,0.33536530054005403
2024-02-10,South Africa,DR Congo,0.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,866,0.17693019548249692,1.1,0.19462321503074662
2024-02-07,Ivory Coast,DR Congo,1.0,0.0,African Cup of Nations,Ebimpé,Ivory Coast,False,869,0.17587179269317638,1.1,0.19345897196249404
2026-06-17,Uzbekistan,Colombia,1.0,3.0,FIFA World Cup,Mexico City,Mexico,True,8,0.9841273200552851,1.5,1.4761909800829276
2026-03-30,Uzbekistan,Venezuela,0.0,0.0,FIFA Series,Tashkent,Uzbekistan,False,87,0.8402968976584314,0.75,0.6302226732438235
2026-03-27,Uzbekistan,Gabon,3.0,1.0,FIFA Series,Tashkent,Uzbekistan,False,90,0.835270211411272,0.75,0.626452658558454
2026-01-26,Uzbekistan,China,2.0,2.0,Friendly,Dubai,United Arab Emirates,True,150,0.7408182206817179,0.75,0.5556136655112884
2025-10-10,Uzbekistan,Kuwait,2.0,0.0,Friendly,Tashkent,Uzbekistan,False,258,0.596903392674358,0.75,0.44767754450576847
2025-06-05,United Arab Emirates,Uzbekistan,0.0,0.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,385,0.46301306831122807,1.5,0.6945196024668421
2025-03-20,Uzbekistan,Kyrgyzstan,1.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,462,0.39692814882588245,1.5,0.5953922232388237
2024-11-19,North Korea,Uzbekistan,0.0,1.0,FIFA World Cup qualification,Vientiane,Laos,True,583,0.31161089527997105,1.5,0.4674163429199566
2024-10-15,Uzbekistan,United Arab Emirates,1.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,618,0.2905440729744046,1.5,0.43581610946160687
2024-09-10,Kyrgyzstan,Uzbekistan,2.0,3.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,653,0.27090149805163766,1.5,0.4063522470774565
2024-09-05,Uzbekistan,North Korea,1.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,658,0.2682059831084244,1.5,0.4023089746626366
2024-06-06,Uzbekistan,Turkmenistan,3.0,1.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,749,0.22357686702670268,1.5,0.33536530054005403
2024-03-26,Uzbekistan,Hong Kong,3.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,821,0.1935924699078839,1.5,0.29038870486182583
2024-03-21,Hong Kong,Uzbekistan,0.0,2.0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,826,0.19166619264739126,1.5,0.2874992889710869
2024-02-03,Qatar,Uzbekistan,1.0,1.0,AFC Asian Cup,Al Khor,Qatar,False,873,0.17447043127123832,0.75,0.13085282345342875
2024-01-30,Uzbekistan,Thailand,2.0,1.0,AFC Asian Cup,Al Wakrah,Qatar,True,877,0.17308023601645434,0.75,0.12981017701234077
2024-01-18,India,Uzbekistan,0.0,3.0,AFC Asian Cup,Al Rayyan,Qatar,True,889,0.16897576106439058,0.75,0.12673182079829293
2026-06-01,Colombia,Costa Rica,3.0,1.0,Friendly,Bogotá,Colombia,False,24,0.9531337870775047,0.75,0.7148503403081286
2026-03-26,Colombia,Croatia,1.0,2.0,Friendly,Orlando,United States,True,91,0.8336013404157353,0.75,0.6252010053118014
2025-09-09,Venezuela,Colombia,3.0,6.0,FIFA World Cup qualification,Maturín,Venezuela,False,289,0.5610192838421706,1.5,0.8415289257632559
2025-09-04,Colombia,Bolivia,3.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False,294,0.5554370486980182,1.5,0.8331555730470274
2025-06-06,Colombia,Peru,0.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False,384,0.4639400210916467,1.5,0.6959100316374701
2024-10-15,Colombia,Chile,4.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False,618,0.2905440729744046,1.5,0.43581610946160687
2024-10-10,Bolivia,Colombia,1.0,0.0,FIFA World Cup qualification,El Alto,Bolivia,False,623,0.2876531111451154,1.5,0.43147966671767307
2024-09-06,Peru,Colombia,1.0,1.0,FIFA World Cup qualification,Lima,Peru,False,657,0.26874293184439435,1.5,0.4031143977665915
2024-07-06,Colombia,Panama,5.0,0.0,Copa América,Glendale,United States,True,719,0.23740208837106508,0.75,0.17805156627829882
2024-06-28,Colombia,Costa Rica,3.0,0.0,Copa América,Glendale,United States,True,727,0.23363388100414423,0.75,0.17522541075310816
2024-06-15,Colombia,Bolivia,3.0,0.0,Friendly,Denver,United States,True,740,0.22763768838381274,0.75,0.17072826628785956
2024-06-08,United States,Colombia,1.0,5.0,Friendly,Landover,United States,False,747,0.22447296549695234,0.75,0.16835472412271424
2026-06-23,England,Ghana,0.0,0.0,FIFA World Cup,Foxborough,United States,True,2,0.9960079893439915,1.5,1.4940119840159873
2026-06-17,England,Croatia,4.0,2.0,FIFA World Cup,Arlington,United States,True,8,0.9841273200552851,1.5,1.4761909800829276
2026-06-10,England,Costa Rica,3.0,0.0,Friendly,Orlando,United States,True,15,0.9704455335485082,0.75,0.7278341501613811
2025-11-16,Albania,England,0.0,2.0,FIFA World Cup qualification,Tirana,Albania,False,221,0.6427496354555312,1.5,0.9641244531832969
2025-11-13,England,Serbia,2.0,0.0,FIFA World Cup qualification,London,England,False,224,0.6389046840319162,1.5,0.9583570260478744
2025-10-14,Latvia,England,0.0,5.0,FIFA World Cup qualification,Riga,Latvia,False,254,0.6016977717621094,1.5,0.902546657643164
2025-10-09,England,Wales,3.0,0.0,Friendly,London,England,False,259,0.5957107789003212,0.75,0.44678308417524093
2025-09-09,Serbia,England,0.0,5.0,FIFA World Cup qualification,Belgrade,Serbia,False,289,0.5610192838421706,1.5,0.8415289257632559
2025-09-06,England,Andorra,2.0,0.0,FIFA World Cup qualification,London,England,False,292,0.5576632463197913,1.5,0.8364948694796869
2025-06-07,Andorra,England,0.0,1.0,FIFA World Cup qualification,Barcelona,Spain,True,383,0.46486882963276827,1.5,0.6973032444491524
2025-03-24,England,Latvia,3.0,0.0,FIFA World Cup qualification,London,England,False,458,0.40011630965630496,1.5,0.6001744644844574
2025-03-21,England,Albania,2.0,0.0,FIFA World Cup qualification,London,England,False,461,0.39772279950933415,1.5,0.5965841992640012
2024-11-17,England,Republic of Ireland,5.0,0.0,UEFA Nations League,London,England,False,585,0.31036694126548503,1.1,0.34140363539203356
2024-11-14,Greece,England,0.0,3.0,UEFA Nations League,Athens,Greece,False,588,0.3085103150663647,1.1,0.3393613465730012
2024-10-13,Finland,England,1.0,3.0,UEFA Nations League,Helsinki,Finland,False,620,0.2893842179390506,1.1,0.3183226397329557
2024-10-10,England,Greece,1.0,2.0,UEFA Nations League,London,England,False,623,0.2876531111451154,1.1,0.31641842225962696
